bill_id,date,chamber,sequence,action
1927850,2025-02-07,House,8,"House Comm - Favorable Recommendation in House Political Subdivisions Committee"
1927850,2025-02-10,House,9,"House/ comm rpt/ substituted in House Political Subdivisions Committee"
1927850,2025-02-10,House,10,"House/ 2nd reading in House 3rd Reading Calendar for House bills"
1927850,2025-02-18,House,11,"House/ 3rd reading in House 3rd Reading Calendar for House bills"
1927850,2025-02-18,House,12,"House/ floor amendment in House 3rd Reading Calendar for House bills"
1927850,2025-02-18,House,13,"House/ failed in Clerk of the House"
1927850,2025-02-18,House,14,"House/ filed in House file for bills not passed"
1927850,2025-03-07,House,15,"House/ strike enacting clause in Clerk of the House"
1927850,2025-03-07,House,16,"House/ filed in House file for bills not passed"
1927910,2025-01-17,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1927910,2025-01-17,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1927910,2025-01-21,House,3,"House/ received bill from Legislative Research in Clerk of the House"
1927910,2025-01-21,House,4,"House/ 1st reading (Introduced) in House Rules Committee"
1927910,2025-01-21,House,5,"House/ to standing committee in House Revenue and Taxation Committee"
1927910,2025-01-22,House,6,"House Comm - Favorable Recommendation in House Revenue and Taxation Committee"
1927910,2025-01-23,House,7,"House/ committee report favorable in House Revenue and Taxation Committee"
1927910,2025-01-23,House,8,"House/ 2nd reading in House 3rd Reading Calendar for House bills"
1927910,2025-01-29,House,9,"House/ received fiscal note from Fiscal Analyst in House 3rd Reading Calendar for House bills"
1927910,2025-01-30,House,10,"House/ 3rd reading in House 3rd Reading Calendar for House bills"
1927910,2025-01-30,Senate,11,"House/ passed 3rd reading in Senate Secretary"
1927910,2025-01-30,Senate,12,"House/ to Senate in Senate Secretary"
1927910,2025-01-30,Senate,13,"Senate/ received from House in Waiting for Introduction in the Senate"
1927910,2025-01-31,Senate,14,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1927910,2025-02-04,Senate,15,"Senate/ to standing committee in Senate Revenue and Taxation Committee"
1927910,2025-02-06,Senate,16,"Senate Comm - Favorable Recommendation in Senate Revenue and Taxation Committee"
1927910,2025-02-07,Senate,17,"Senate/ committee report favorable in Senate Revenue and Taxation Committee"
1927910,2025-02-07,Senate,18,"Senate/ placed on 2nd Reading Calendar in Senate 2nd Reading Calendar"
1927910,2025-02-13,Senate,19,"Senate/ 2nd reading in Senate 2nd Reading Calendar"
1927910,2025-02-13,Senate,20,"Senate/ circled in Senate 2nd Reading Calendar"
1927910,2025-02-13,Senate,21,"Senate/ uncircled in Senate 2nd Reading Calendar"
1927910,2025-02-13,Senate,22,"Senate/ passed 2nd reading in Senate 3rd Reading Calendar"
1927910,2025-02-14,Senate,23,"Senate/ 3rd reading in Senate 3rd Reading Calendar"
1927910,2025-02-14,Senate,24,"Senate/ passed 3rd reading in Senate President"
1927910,2025-02-14,House,25,"Senate/ signed by President/ returned to House in House Speaker"
1927910,2025-02-14,House,26,"Senate/ to House in House Speaker"
1927910,2025-02-18,House,27,"House/ received from Senate in House Speaker"
1927910,2025-02-18,,28,"House/ signed by Speaker/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1927910,2025-02-19,,29,"Bill Received from House for Enrolling in Legislative Research and General Counsel / Enrolling"
1927910,2025-02-19,,30,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1927910,2025-03-06,House,31,"Enrolled Bill Returned to House or Senate in Clerk of the House"
1927910,2025-03-06,House,32,"House/ enrolled bill to Printing in Clerk of the House"
1927910,2025-03-12,House,33,"House/ received enrolled bill from Printing in Clerk of the House"
1927910,2025-03-12,,34,"House/ to Governor in Executive Branch - Governor"
1927910,2025-03-25,,35,"Governor Signed in Lieutenant Governor's office for filing"
1927971,2025-01-17,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1927971,2025-01-17,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1927971,2025-01-21,House,3,"House/ received bill from Legislative Research in Clerk of the House"
1927971,2025-01-21,House,4,"House/ 1st reading (Introduced) in House Rules Committee"
1927971,2025-01-23,House,5,"House/ received fiscal note from Fiscal Analyst in House Rules Committee"
1927971,2025-01-29,House,6,"House/ to standing committee in House Revenue and Taxation Committee"
1927971,2025-01-30,House,7,"House Comm - Substitute Recommendation in House Revenue and Taxation Committee"
1927971,2025-01-30,House,8,"House Comm - Favorable Recommendation in House Revenue and Taxation Committee"
1927971,2025-01-31,House,9,"House/ comm rpt/ substituted in House Revenue and Taxation Committee"
1927971,2025-01-31,House,10,"House/ 2nd reading in House 3rd Reading Calendar for House bills"
1927971,2025-02-10,House,11,"House/ 3rd reading in House 3rd Reading Calendar for House bills"
1927971,2025-02-10,Senate,12,"House/ passed 3rd reading in Senate Secretary"
1927971,2025-02-10,Senate,13,"House/ to Senate in Senate Secretary"
1927971,2025-02-11,Senate,14,"Senate/ received from House in Waiting for Introduction in the Senate"
1927971,2025-02-11,Senate,15,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1927971,2025-02-14,Senate,16,"Senate/ to standing committee in Senate Revenue and Taxation Committee"
1927971,2025-02-18,Senate,17,"Senate Comm - Favorable Recommendation in Senate Revenue and Taxation Committee"
1927971,2025-02-19,Senate,18,"Senate/ committee report favorable in Senate Revenue and Taxation Committee"
1927971,2025-02-19,Senate,19,"Senate/ placed on 2nd Reading Calendar in Senate 2nd Reading Calendar"
1927971,2025-02-20,Senate,20,"Senate/ 2nd reading in Senate 2nd Reading Calendar"
1927971,2025-02-20,Senate,21,"Senate/ floor amendment in Senate 2nd Reading Calendar"
1927971,2025-02-20,Senate,22,"Senate/ passed 2nd reading in Senate 3rd Reading Calendar"
1927971,2025-02-21,Senate,23,"Senate/ 3rd reading in Senate 3rd Reading Calendar"
1927971,2025-02-21,House,24,"Senate/ passed 3rd reading in Clerk of the House"
1927971,2025-02-21,House,25,"Senate/ to House with amendments in Clerk of the House"
1927971,2025-02-21,House,26,"House/ received from Senate in Clerk of the House"
1927971,2025-02-21,House,27,"House/ placed on Concurrence Calendar in House Concurrence Calendar"
1927971,2025-02-24,Senate,28,"House/ concurs with Senate amendment in Senate President"
1927971,2025-02-24,Senate,29,"House/ to Senate in Senate President"
1927971,2025-02-24,Senate,30,"Senate/ received from House in Senate President"
1927971,2025-02-24,House,31,"Senate/ signed by President/ returned to House in House Speaker"
1927971,2025-02-24,House,32,"Senate/ to House in House Speaker"
1927971,2025-02-25,House,33,"House/ received from Senate in House Speaker"
1927971,2025-02-25,,34,"House/ signed by Speaker/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1927971,2025-02-26,,35,"Bill Received from House for Enrolling in Legislative Research and General Counsel / Enrolling"
1927971,2025-02-26,,36,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1927971,2025-03-06,House,37,"Enrolled Bill Returned to House or Senate in Clerk of the House"
1927971,2025-03-06,House,38,"House/ enrolled bill to Printing in Clerk of the House"
1927971,2025-03-12,House,39,"House/ received enrolled bill from Printing in Clerk of the House"
1927971,2025-03-12,,40,"House/ to Governor in Executive Branch - Governor"
1927971,2025-03-25,,41,"Governor Signed in Lieutenant Governor's office for filing"
1928031,2025-01-17,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1928031,2025-01-17,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1928031,2025-01-20,Senate,3,"Senate/ received bill from Legislative Research in Waiting for Introduction in the Senate"
1928031,2025-01-20,Senate,4,"Senate/ received fiscal note from Fiscal Analyst in Waiting for Introduction in the Senate"
1928031,2025-01-21,Senate,5,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1928031,2025-01-23,Senate,6,"Senate/ to standing committee in Senate Judiciary, Law Enforcement, and Criminal Justice Committee"
1928031,2025-01-28,Senate,7,"Senate Comm - Not Considered in Senate Judiciary, Law Enforcement, and Criminal Justice Committee"
1928031,2025-03-04,Senate,8,"Senate Comm - Returned to Rules in Senate Judiciary, Law Enforcement, and Criminal Justice Committee"
1928031,2025-03-05,Senate,9,"Senate/ comm rpt/ sent to Rules in Senate Rules Committee"
1928031,2025-03-07,Senate,10,"Senate/ strike enacting clause in Senate Secretary"
1928031,2025-03-07,Senate,11,"Senate/ filed in Senate file for bills not passed"
1928091,2025-01-17,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1928091,2025-01-17,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1928091,2025-01-21,House,3,"House/ received bill from Legislative Research in Clerk of the House"
1928091,2025-01-21,House,4,"House/ received fiscal note from Fiscal Analyst in Clerk of the House"
1928091,2025-01-21,House,5,"House/ 1st reading (Introduced) in House Rules Committee"
1928091,2025-01-31,House,6,"House/ to standing committee in House Transportation Committee"
1928091,2025-02-14,House,7,"House Comm - Not Considered in House Transportation Committee"
1928091,2025-02-18,House,8,"House Comm - Substitute Recommendation in House Transportation Committee"
1928091,2025-02-18,House,9,"House Comm - Amendment Recommendation in House Transportation Committee"
1928091,2025-02-18,House,10,"House Comm - Favorable Recommendation in House Transportation Committee"
1928091,2025-02-19,House,11,"House/ comm rpt/ substituted/ amended in House Transportation Committee"
1928091,2025-02-19,House,12,"House/ 2nd reading in House 3rd Reading Calendar for House bills"
1928091,2025-02-25,House,13,"House/ 3rd reading in House 3rd Reading Calendar for House bills"
1928091,2025-02-25,House,14,"House/ floor amendment in House 3rd Reading Calendar for House bills"
1928091,2025-02-25,Senate,15,"House/ passed 3rd reading in Senate Secretary"
1928091,2025-02-25,Senate,16,"House/ to Senate in Senate Secretary"
1928091,2025-02-25,Senate,17,"Senate/ received from House in Waiting for Introduction in the Senate"
1928091,2025-02-25,Senate,18,"Senate/ 1st reading (Introduced) in Senate Rules Committee"
1928091,2025-02-27,Senate,19,"Senate/ to standing committee in Senate Transportation, Public Utilities, Energy, and Technology Committee"
1928091,2025-02-28,Senate,20,"Senate Comm - Amendment Recommendation in Senate Transportation, Public Utilities, Energy, and Technology Committee"
1928091,2025-02-28,Senate,21,"Senate Comm - Favorable Recommendation in Senate Transportation, Public Utilities, Energy, and Technology Committee"
1928091,2025-03-03,Senate,22,"Senate/ comm rpt/ amended in Senate Transportation, Public Utilities, Energy, and Technology Committee"
1928091,2025-03-03,Senate,23,"Senate/ placed on 2nd Reading Calendar in Senate 2nd Reading Calendar"
1928091,2025-03-05,Senate,24,"Senate/ 2nd Reading Calendar to Rules in Senate Rules Committee"
1928091,2025-03-07,Senate,25,"Senate/ Rules to 2nd Reading Calendar in Senate 2nd Reading Calendar"
1928091,2025-03-07,Senate,26,"Senate/ 2nd & 3rd readings/ suspension in Senate 2nd Reading Calendar"
1928091,2025-03-07,Senate,27,"Senate/ circled in Senate 2nd Reading Calendar"
1928091,2025-03-07,Senate,28,"Senate/ uncircled in Senate 2nd Reading Calendar"
1928091,2025-03-07,House,29,"Senate/ passed 2nd & 3rd readings/ suspension in Clerk of the House"
1928091,2025-03-07,House,30,"Senate/ to House with amendments in Clerk of the House"
1928091,2025-03-07,House,31,"House/ received from Senate in Clerk of the House"
1928091,2025-03-07,House,32,"House/ placed on Concurrence Calendar in House Concurrence Calendar"
1928091,2025-03-07,House,33,"House/ circled in House Concurrence Calendar"
1928091,2025-03-07,House,34,"House/ uncircled in House Concurrence Calendar"
1928091,2025-03-07,Senate,35,"House/ concurs with Senate amendment in Senate President"
1928091,2025-03-07,Senate,36,"House/ to Senate in Senate President"
1928091,2025-03-07,Senate,37,"Senate/ received from House in Senate President"
1928091,2025-03-07,House,38,"Senate/ signed by President/ returned to House in House Speaker"
1928091,2025-03-07,House,39,"Senate/ to House in House Speaker"
1928091,2025-03-07,House,40,"House/ received from Senate in House Speaker"
1928091,2025-03-07,,41,"House/ signed by Speaker/ sent for enrolling in Legislative Research and General Counsel / Enrolling"
1928091,2025-03-07,,42,"Bill Received from House for Enrolling in Legislative Research and General Counsel / Enrolling"
1928091,2025-03-07,,43,"Draft of Enrolled Bill Prepared in Legislative Research and General Counsel / Enrolling"
1928091,2025-03-12,House,44,"Enrolled Bill Returned to House or Senate in Clerk of the House"
1928091,2025-03-12,House,45,"House/ enrolled bill to Printing in Clerk of the House"
1928091,2025-03-13,House,46,"House/ received enrolled bill from Printing in Clerk of the House"
1928091,2025-03-13,,47,"House/ to Governor in Executive Branch - Governor"
1928091,2025-03-26,,48,"Governor Signed in Lieutenant Governor's office for filing"
1928151,2025-01-17,,1,"Bill Numbered but not Distributed in Legislative Research and General Counsel"
1928151,2025-01-17,,2,"Numbered Bill Publicly Distributed in Legislative Research and General Counsel"
1928151,2025-01-21,House,3,"House/ received bill from Legislative Research in Clerk of the House"
1928151,2025-01-21,House,4,"House/ 1st reading (Introduced) in House Rules Committee"
1928151,2025-01-23,House,5,"House/ received fiscal note from Fiscal Analyst in House Rules Committee"
1928151,2025-01-27,House,6,"House/ to standing committee in House Business, Labor, and Commerce Committee"
1928151,2025-01-31,House,7,"House Comm - Substitute Recommendation in House Business, Labor, and Commerce Committee"
1928151,2025-01-31,House,8,"House Comm - Favorable Recommendation in House Business, Labor, and Commerce Committee"
1928151,2025-02-03,House,9,"House/ comm rpt/ substituted in House Business, Labor, and Commerce Committee"
1928151,2025-02-03,House,10,"House/ 2nd reading in House 3rd Reading Calendar for House bills"
