bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
2011759,2183,HR0052,4,Passed,2025-03-20,"A resolution to declare March 2025 as National Social Work Month in the state of Michigan.","A resolution to declare March 2025 as National Social Work Month in the state of Michigan.",0,,2025-03-20,Adopted,https://legiscan.com/MI/bill/HR0052/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0052
2011890,2183,HR0053,4,Passed,2025-03-20,"A resolution to declare April 7-13, 2025, as National Public Health Week in the state of Michigan.","A resolution to declare April 7-13, 2025, as National Public Health Week in the state of Michigan.",0,,2025-03-20,Adopted,https://legiscan.com/MI/bill/HR0053/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0053
2011859,2183,HR0054,1,Introduced,2025-03-20,"A resolution to declare April 4, 2025, as North Atlantic Treaty Day in the state of Michigan.","A resolution to declare April 4, 2025, as North Atlantic Treaty Day in the state of Michigan.",899,"House Government Operations",2025-03-20,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/HR0054/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0054
2011925,2183,HR0055,4,Passed,2025-03-20,"A resolution to support the devolution of power from the United States Department of Education to the states and to urge the United States Congress to fully cooperate with these efforts.","A resolution to support the devolution of power from the United States Department of Education to the states and to urge the United States Congress to fully cooperate with these efforts.",0,,2025-03-20,Adopted,https://legiscan.com/MI/bill/HR0055/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0055
2024098,2183,HR0056,4,Passed,2025-04-16,"A resolution to declare April 2025 as Scottish-American Heritage Month in the state of Michigan.","A resolution to declare April 2025 as Scottish-American Heritage Month in the state of Michigan.",0,,2025-04-16,Adopted,https://legiscan.com/MI/bill/HR0056/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0056
2024418,2183,HR0057,4,Passed,2025-04-16,"A resolution to declare April 14-18, 2025, as National Public Safety Telecommunicators Week in the state of Michigan.","A resolution to declare April 14-18, 2025, as National Public Safety Telecommunicators Week in the state of Michigan.",0,,2025-04-16,Adopted,https://legiscan.com/MI/bill/HR0057/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0057
2024513,2183,HR0058,4,Passed,2025-04-16,"A resolution to declare April 2025 as Autism Awareness Month in the state of Michigan.","A resolution to declare April 2025 as Autism Awareness Month in the state of Michigan.",0,,2025-04-16,Adopted,https://legiscan.com/MI/bill/HR0058/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0058
2024355,2183,HR0059,4,Passed,2025-04-16,"A resolution to declare April 11-17, 2025, as Black Maternal Health Week in the state of Michigan.","A resolution to declare April 11-17, 2025, as Black Maternal Health Week in the state of Michigan.",0,,2025-04-16,Adopted,https://legiscan.com/MI/bill/HR0059/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0059
2024533,2183,HR0060,4,Passed,2025-04-17,"A resolution to declare April 2025 as Community College Month in the state of Michigan.","A resolution to declare April 2025 as Community College Month in the state of Michigan.",0,,2025-04-17,Adopted,https://legiscan.com/MI/bill/HR0060/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0060
2024573,2183,HR0061,4,Passed,2025-04-16,"A resolution to declare April 13-20, 2025, as Holy Week in the state of Michigan and to extend best wishes to Christians in Michigan, the United States, and worldwide, for a joyous and meaningful observance of Holy Week, culminating in Easter Sunday, when all Christians celebrate Jesus’ resurrection from the dead.","A resolution to declare April 13-20, 2025, as Holy Week in the state of Michigan and to extend best wishes to Christians in Michigan, the United States, and worldwide, for a joyous and meaningful observance of Holy Week, culminating in Easter Sunday, when all Christians celebrate Jesus’ resurrection from the dead.",0,,2025-04-16,Adopted,https://legiscan.com/MI/bill/HR0061/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0061
2024381,2183,HR0062,4,Passed,2025-04-16,"A resolution to declare April 2025 as County Government Month in the state of Michigan.","A resolution to declare April 2025 as County Government Month in the state of Michigan.",0,,2025-04-16,Adopted,https://legiscan.com/MI/bill/HR0062/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0062
2024586,2183,HR0063,4,Passed,2025-04-16,"A resolution to declare April 2025 as Child Abuse Prevention Month in the state of Michigan.","A resolution to declare April 2025 as Child Abuse Prevention Month in the state of Michigan.",0,,2025-04-16,Adopted,https://legiscan.com/MI/bill/HR0063/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0063
2024885,2183,HR0064,4,Passed,2025-04-17,"A resolution to declare April 19, 2025, as Patriots’ Day in the state of Michigan.","A resolution to declare April 19, 2025, as Patriots’ Day in the state of Michigan.",0,,2025-04-17,Adopted,https://legiscan.com/MI/bill/HR0064/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0064
2024931,2183,HR0065,4,Passed,2025-04-17,"A resolution to declare April 2025 as Sexual Assault Awareness Month in the state of Michigan.","A resolution to declare April 2025 as Sexual Assault Awareness Month in the state of Michigan.",0,,2025-04-17,Adopted,https://legiscan.com/MI/bill/HR0065/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0065
2024906,2183,HR0066,4,Passed,2025-04-17,"A resolution to declare April 19–27, 2025, as National Park Week in the state of Michigan.","A resolution to declare April 19–27, 2025, as National Park Week in the state of Michigan.",0,,2025-04-17,Adopted,https://legiscan.com/MI/bill/HR0066/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0066
2024878,2183,HR0067,4,Passed,2025-04-17,"A resolution to declare April 18, 2025, as Champions Day in the state of Michigan.","A resolution to declare April 18, 2025, as Champions Day in the state of Michigan.",0,,2025-04-17,Adopted,https://legiscan.com/MI/bill/HR0067/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0067
2025867,2183,HR0068,4,Passed,2025-04-22,"A resolution to declare April 22, 2025, as Earth Day in the state of Michigan.","A resolution to declare April 22, 2025, as Earth Day in the state of Michigan.",0,,2025-04-22,Adopted,https://legiscan.com/MI/bill/HR0068/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0068
2026002,2183,HR0069,4,Passed,2025-04-23,"A resolution to declare April 2025 as Arab-American Heritage Month in the state of Michigan.","A resolution to declare April 2025 as Arab-American Heritage Month in the state of Michigan.",0,,2025-04-23,Adopted,https://legiscan.com/MI/bill/HR0069/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0069
2026390,2183,HR0070,4,Passed,2025-04-24,"A resolution to declare April 2025 as Gold Star Spouses Month in the state of Michigan.","A resolution to declare April 2025 as Gold Star Spouses Month in the state of Michigan.",0,,2025-04-24,Adopted,https://legiscan.com/MI/bill/HR0070/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0070
2026411,2183,HR0071,4,Passed,2025-04-24,"A resolution to declare April 28, 2025, as Workers Memorial Day in the state of Michigan.","A resolution to declare April 28, 2025, as Workers Memorial Day in the state of Michigan.",0,,2025-04-24,Adopted,https://legiscan.com/MI/bill/HR0071/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0071
2026356,2183,HR0072,4,Passed,2025-04-24,"A resolution to declare April 2025 as Financial Literacy Month in the state of Michigan.","A resolution to declare April 2025 as Financial Literacy Month in the state of Michigan.",0,,2025-04-24,Adopted,https://legiscan.com/MI/bill/HR0072/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0072
2026424,2183,HR0073,4,Passed,2025-04-24,"A resolution to declare April 2025 as Limb Loss and Limb Difference Awareness Month in the state of Michigan.","A resolution to declare April 2025 as Limb Loss and Limb Difference Awareness Month in the state of Michigan.",0,,2025-04-24,Adopted,https://legiscan.com/MI/bill/HR0073/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0073
2027644,2183,HR0074,4,Passed,2025-04-30,"A resolution to declare April 2025 as Handwriting Month in the state of Michigan.","A resolution to declare April 2025 as Handwriting Month in the state of Michigan.",0,,2025-04-30,Adopted,https://legiscan.com/MI/bill/HR0074/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0074
2027613,2183,HR0075,1,Introduced,2025-04-30,"A resolution to urge the United States House of Representatives to introduce and adopt articles of impeachment against President Donald J. Trump for the high crimes of repeatedly undermining the Constitution of the United States.","A resolution to urge the United States House of Representatives to introduce and adopt articles of impeachment against President Donald J. Trump for the high crimes of repeatedly undermining the Constitution of the United States.",899,"House Government Operations",2025-04-30,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/HR0075/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0075
2027604,2183,HR0076,4,Passed,2025-04-30,"A resolution to commend President Donald J. Trump for his leadership and accomplishments during his first one hundred days in office, recognize the positive impact of his actions on the state of Michigan and the nation, and extend to him our gratitude and best wishes for continued success.","A resolution to commend President Donald J. Trump for his leadership and accomplishments during his first one hundred days in office, recognize the positive impact of his actions on the state of Michigan and the nation, and extend to him our gratitude and best wishes for continued success.",0,,2025-04-30,Adopted,https://legiscan.com/MI/bill/HR0076/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0076
2027593,2183,HR0077,4,Passed,2025-05-07,"A resolution urging Illinois Governor JB Pritzker to resume construction of the Brandon Road Interbasin Project to prevent the spread of Asian carp into the Great Lakes.","A resolution urging Illinois Governor JB Pritzker to resume construction of the Brandon Road Interbasin Project to prevent the spread of Asian carp into the Great Lakes.",0,,2025-05-07,Adopted,https://legiscan.com/MI/bill/HR0077/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0077
2027586,2183,HR0078,4,Passed,2025-04-30,"A resolution to support President Trump’s decision regarding the new F-15EX Eagle II fighter mission at the Selfridge Air National Guard Base to replace the outgoing A-10 Thunderbolts.","A resolution to support President Trump’s decision regarding the new F-15EX Eagle II fighter mission at the Selfridge Air National Guard Base to replace the outgoing A-10 Thunderbolts.",0,,2025-04-30,Adopted,https://legiscan.com/MI/bill/HR0078/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0078
2027896,2183,HR0079,4,Passed,2025-05-06,"A resolution to declare May 2025 as National Lyme Disease Awareness Month in the state of Michigan.","A resolution to declare May 2025 as National Lyme Disease Awareness Month in the state of Michigan.",0,,2025-05-06,Adopted,https://legiscan.com/MI/bill/HR0079/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0079
2027971,2183,HR0080,4,Passed,2025-05-01,"A resolution to declare May 2025 as Treatment Court Month in the state of Michigan.","A resolution to declare May 2025 as Treatment Court Month in the state of Michigan.",0,,2025-05-01,Adopted,https://legiscan.com/MI/bill/HR0080/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0080
2027941,2183,HR0081,4,Passed,2025-05-01,"A resolution to declare May 2025 as Michigan Moves Month in the state of Michigan.","A resolution to declare May 2025 as Michigan Moves Month in the state of Michigan.",0,,2025-05-01,Adopted,https://legiscan.com/MI/bill/HR0081/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0081
2027931,2183,HR0082,4,Passed,2025-05-01,"A resolution to declare May 5-9, 2025, as Tardive Dyskinesia Awareness Week in the state of Michigan.","A resolution to declare May 5-9, 2025, as Tardive Dyskinesia Awareness Week in the state of Michigan.",0,,2025-05-01,Adopted,https://legiscan.com/MI/bill/HR0082/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0082
2028002,2183,HR0083,4,Passed,2025-05-01,"A resolution to declare April 30-May 6, 2025, as Junior Achievement Week in the state of Michigan.","A resolution to declare April 30-May 6, 2025, as Junior Achievement Week in the state of Michigan.",0,,2025-05-01,Adopted,https://legiscan.com/MI/bill/HR0083/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0083
2027903,2183,HR0084,4,Passed,2025-05-01,"A resolution to declare May 2025 as Foster Care Awareness Month in the state of Michigan.","A resolution to declare May 2025 as Foster Care Awareness Month in the state of Michigan.",0,,2025-05-01,Adopted,https://legiscan.com/MI/bill/HR0084/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0084
2027916,2183,HR0085,1,Introduced,2025-05-01,"A resolution urging the federal government, in response to tariff threats, to pursue policies that support Michigan farmers.","A resolution urging the federal government, in response to tariff threats, to pursue policies that support Michigan farmers.",899,"House Government Operations",2025-05-01,"Referred To Committee On Government Operations",https://legiscan.com/MI/bill/HR0085/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0085
2027982,2183,HR0086,4,Passed,2025-05-01,"A resolution to declare May 5-9, 2025, as Teacher Appreciation Week in the state of Michigan.","A resolution to declare May 5-9, 2025, as Teacher Appreciation Week in the state of Michigan.",0,,2025-05-01,Adopted,https://legiscan.com/MI/bill/HR0086/2025,https://legislature.mi.gov/Bills/Bill?ObjectName=2025-HR-0086
